order_key,order_id,product_key,customer_key,employee_key,shipper_key,order_date,required_date,shipped_date,shipping_timeline,unit_price,quantity,discount,sales_amount,total_order_freight,allocated_freight
1591,10854,10,20,3,2,27/01/2015,24/02/2015,05/02/2015,Shipped Early,31,100,0.15,2635,100.22,89.02
1592,10854,13,20,3,2,27/01/2015,24/02/2015,05/02/2015,Shipped Early,6,65,0.15,331.5,100.22,11.2
1593,10855,16,55,3,1,27/01/2015,24/02/2015,04/02/2015,Shipped Early,17.45,50,0,872.5,170.97,66.96
1594,10855,31,55,3,1,27/01/2015,24/02/2015,04/02/2015,Shipped Early,12.5,14,0,175,170.97,13.43
1595,10855,56,55,3,1,27/01/2015,24/02/2015,04/02/2015,Shipped Early,38,24,0,912,170.97,69.99
1596,10855,65,55,3,1,27/01/2015,24/02/2015,04/02/2015,Shipped Early,21.05,15,0.15,268.39,170.97,20.6
1597,10856,2,3,3,2,28/01/2015,25/02/2015,10/02/2015,Shipped Early,19,20,0,380,58.43,33.64
1598,10856,42,3,3,2,28/01/2015,25/02/2015,10/02/2015,Shipped Early,14,20,0,280,58.43,24.79
1599,10857,3,5,8,2,28/01/2015,25/02/2015,06/02/2015,Shipped Early,10,30,0,300,188.85,27.66
1600,10857,26,5,8,2,28/01/2015,25/02/2015,06/02/2015,Shipped Early,31.23,35,0.25,819.79,188.85,75.59
1601,10857,29,5,8,2,28/01/2015,25/02/2015,06/02/2015,Shipped Early,123.79,10,0.25,928.43,188.85,85.6
1602,10858,7,40,2,1,29/01/2015,26/02/2015,03/02/2015,Shipped Early,30,5,0,150,52.51,12.14
1603,10858,27,40,2,1,29/01/2015,26/02/2015,03/02/2015,Shipped Early,43.9,10,0,439,52.51,35.52
1604,10858,70,40,2,1,29/01/2015,26/02/2015,03/02/2015,Shipped Early,15,4,0,60,52.51,4.85
1605,10859,24,25,1,2,29/01/2015,26/02/2015,02/02/2015,Shipped Early,4.5,40,0.25,135,76.1,9.52
1606,10859,54,25,1,2,29/01/2015,26/02/2015,02/02/2015,Shipped Early,7.45,35,0.25,195.56,76.1,13.8
1607,10859,64,25,1,2,29/01/2015,26/02/2015,02/02/2015,Shipped Early,33.25,30,0.25,748.13,76.1,52.78
1608,10860,51,26,3,3,29/01/2015,26/02/2015,04/02/2015,Shipped Early,53,3,0,159,19.26,5.9
1609,10860,76,26,3,3,29/01/2015,26/02/2015,04/02/2015,Shipped Early,18,20,0,360,19.26,13.36
1610,10861,17,89,4,2,30/01/2015,27/02/2015,17/02/2015,Shipped Early,39,42,0,1638,14.93,6.94
1611,10861,18,89,4,2,30/01/2015,27/02/2015,17/02/2015,Shipped Early,62.5,20,0,1250,14.93,5.3
1612,10861,21,89,4,2,30/01/2015,27/02/2015,17/02/2015,Shipped Early,10,40,0,400,14.93,1.69
1613,10861,33,89,4,2,30/01/2015,27/02/2015,17/02/2015,Shipped Early,2.5,35,0,87.5,14.93,0.37
1614,10861,62,89,4,2,30/01/2015,27/02/2015,17/02/2015,Shipped Early,49.3,3,0,147.9,14.93,0.63
1615,10862,11,44,8,2,30/01/2015,13/03/2015,02/02/2015,Shipped Early,21,25,0,525,53.23,48.1
1616,10862,52,44,8,2,30/01/2015,13/03/2015,02/02/2015,Shipped Early,7,8,0,56,53.23,5.13
1617,10863,1,35,4,2,02/02/2015,02/03/2015,17/02/2015,Shipped Early,18,20,0.15,306,30.26,20.99
1618,10863,58,35,4,2,02/02/2015,02/03/2015,17/02/2015,Shipped Early,13.25,12,0.15,135.15,30.26,9.27
1619,10864,35,4,4,2,02/02/2015,02/03/2015,09/02/2015,Shipped Early,18,4,0,72,3.04,0.78
1620,10864,67,4,4,2,02/02/2015,02/03/2015,09/02/2015,Shipped Early,14,15,0,210,3.04,2.26
1621,10865,38,63,2,1,02/02/2015,16/02/2015,12/02/2015,Shipped Early,263.5,60,0.05,15019.5,348.14,319.08
1622,10865,39,63,2,1,02/02/2015,16/02/2015,12/02/2015,Shipped Early,18,80,0.05,1368,348.14,29.06
1623,10866,2,5,5,1,03/02/2015,03/03/2015,12/02/2015,Shipped Early,19,21,0.25,299.25,109.11,29.79
1624,10866,24,5,5,1,03/02/2015,03/03/2015,12/02/2015,Shipped Early,4.5,6,0.25,20.25,109.11,2.02
1625,10866,30,5,5,1,03/02/2015,03/03/2015,12/02/2015,Shipped Early,25.89,40,0.25,776.7,109.11,77.31
1626,10867,53,48,6,1,03/02/2015,17/03/2015,11/02/2015,Shipped Early,32.8,3,0,98.4,1.93,1.93
1627,10868,26,62,7,2,04/02/2015,04/03/2015,23/02/2015,Shipped Early,31.23,20,0,624.6,191.27,62.2
1628,10868,35,62,7,2,04/02/2015,04/03/2015,23/02/2015,Shipped Early,18,30,0,540,191.27,53.78
1629,10868,49,62,7,2,04/02/2015,04/03/2015,23/02/2015,Shipped Early,20,42,0.1,756,191.27,75.29
1630,10869,1,72,5,1,04/02/2015,04/03/2015,09/02/2015,Shipped Early,18,40,0,720,143.28,63.29
1631,10869,11,72,5,1,04/02/2015,04/03/2015,09/02/2015,Shipped Early,21,10,0,210,143.28,18.46
1632,10869,23,72,5,1,04/02/2015,04/03/2015,09/02/2015,Shipped Early,9,50,0,450,143.28,39.56
1633,10869,68,72,5,1,04/02/2015,04/03/2015,09/02/2015,Shipped Early,12.5,20,0,250,143.28,21.98
1634,10870,35,91,5,3,04/02/2015,04/03/2015,13/02/2015,Shipped Early,18,3,0,54,12.04,4.06
1635,10870,51,91,5,3,04/02/2015,04/03/2015,13/02/2015,Shipped Early,53,2,0,106,12.04,7.98
1636,10871,6,9,9,2,05/02/2015,05/03/2015,10/02/2015,Shipped Early,25,50,0.05,1187.5,112.27,67.36
1637,10871,16,9,9,2,05/02/2015,05/03/2015,10/02/2015,Shipped Early,17.45,12,0.05,198.93,112.27,11.28
1638,10871,17,9,9,2,05/02/2015,05/03/2015,10/02/2015,Shipped Early,39,16,0.05,592.8,112.27,33.63
1639,10872,55,30,5,2,05/02/2015,05/03/2015,09/02/2015,Shipped Early,24,10,0.05,228,175.32,19.42
1640,10872,62,30,5,2,05/02/2015,05/03/2015,09/02/2015,Shipped Early,49.3,20,0.05,936.7,175.32,79.78
1641,10872,64,30,5,2,05/02/2015,05/03/2015,09/02/2015,Shipped Early,33.25,15,0.05,473.81,175.32,40.35
1642,10872,65,30,5,2,05/02/2015,05/03/2015,09/02/2015,Shipped Early,21.05,21,0.05,419.95,175.32,35.77
1643,10873,21,90,4,1,06/02/2015,06/03/2015,09/02/2015,Shipped Early,10,20,0,200,0.82,0.49
1644,10873,28,90,4,1,06/02/2015,06/03/2015,09/02/2015,Shipped Early,45.6,3,0,136.8,0.82,0.33
1645,10874,10,30,5,2,06/02/2015,06/03/2015,11/02/2015,Shipped Early,31,10,0,310,19.58,19.58
1646,10875,19,5,4,2,06/02/2015,06/03/2015,03/03/2015,Shipped Early,9.2,25,0,230,32.37,10.49
1647,10875,47,5,4,2,06/02/2015,06/03/2015,03/03/2015,Shipped Early,9.5,21,0.1,179.55,32.37,8.19
1648,10875,49,5,4,2,06/02/2015,06/03/2015,03/03/2015,Shipped Early,20,15,0,300,32.37,13.69
1649,10876,46,9,7,3,09/02/2015,09/03/2015,12/02/2015,Shipped Early,12,21,0,252,60.42,16.6
1650,10876,64,9,7,3,09/02/2015,09/03/2015,12/02/2015,Shipped Early,33.25,20,0,665,60.42,43.82
1651,10877,16,67,1,1,09/02/2015,09/03/2015,19/02/2015,Shipped Early,17.45,30,0.25,392.63,38.06,7.64
1652,10877,18,67,1,1,09/02/2015,09/03/2015,19/02/2015,Shipped Early,62.5,25,0,1562.5,38.06,30.42
1653,10878,20,63,4,1,10/02/2015,10/03/2015,12/02/2015,Shipped Early,81,20,0.05,1539,46.69,46.69
1654,10879,40,90,3,3,10/02/2015,10/03/2015,12/02/2015,Shipped Early,18.4,12,0,220.8,8.5,3.07
1655,10879,65,90,3,3,10/02/2015,10/03/2015,12/02/2015,Shipped Early,21.05,10,0,210.5,8.5,2.93
1656,10879,76,90,3,3,10/02/2015,10/03/2015,12/02/2015,Shipped Early,18,10,0,180,8.5,2.5
1657,10880,23,24,7,1,10/02/2015,24/03/2015,18/02/2015,Shipped Early,9,30,0.2,216,88.01,12.67
1658,10880,61,24,7,1,10/02/2015,24/03/2015,18/02/2015,Shipped Early,28.5,30,0.2,684,88.01,40.13
1659,10880,70,24,7,1,10/02/2015,24/03/2015,18/02/2015,Shipped Early,15,50,0.2,600,88.01,35.2
1660,10881,73,12,4,1,11/02/2015,11/03/2015,18/02/2015,Shipped Early,15,10,0,150,2.84,2.84
1661,10882,42,71,4,3,11/02/2015,11/03/2015,20/02/2015,Shipped Early,14,25,0,350,23.1,9.06
1662,10882,49,71,4,3,11/02/2015,11/03/2015,20/02/2015,Shipped Early,20,20,0.15,340,23.1,8.8
1663,10882,54,71,4,3,11/02/2015,11/03/2015,20/02/2015,Shipped Early,7.45,32,0.15,202.64,23.1,5.24
1664,10883,24,48,8,3,12/02/2015,12/03/2015,20/02/2015,Shipped Early,4.5,8,0,36,0.53,0.53
1665,10884,21,45,4,2,12/02/2015,12/03/2015,13/02/2015,Shipped Early,10,40,0.05,380,90.97,25.08
1666,10884,56,45,4,2,12/02/2015,12/03/2015,13/02/2015,Shipped Early,38,21,0.05,758.1,90.97,50.04
1667,10884,65,45,4,2,12/02/2015,12/03/2015,13/02/2015,Shipped Early,21.05,12,0.05,239.97,90.97,15.84
1668,10885,2,76,6,3,12/02/2015,12/03/2015,18/02/2015,Shipped Early,19,20,0,380,5.64,1.77
1669,10885,24,76,6,3,12/02/2015,12/03/2015,18/02/2015,Shipped Early,4.5,12,0,54,5.64,0.25
1670,10885,70,76,6,3,12/02/2015,12/03/2015,18/02/2015,Shipped Early,15,30,0,450,5.64,2.1
1671,10885,77,76,6,3,12/02/2015,12/03/2015,18/02/2015,Shipped Early,13,25,0,325,5.64,1.52
1672,10886,10,34,1,1,13/02/2015,13/03/2015,02/03/2015,Shipped Early,31,70,0,2170,4.99,3.46
1673,10886,31,34,1,1,13/02/2015,13/03/2015,02/03/2015,Shipped Early,12.5,35,0,437.5,4.99,0.7
1674,10886,77,34,1,1,13/02/2015,13/03/2015,02/03/2015,Shipped Early,13,40,0,520,4.99,0.83
1675,10887,25,29,8,3,13/02/2015,13/03/2015,16/02/2015,Shipped Early,14,5,0,70,1.25,1.25
1676,10888,2,30,1,2,16/02/2015,16/03/2015,23/02/2015,Shipped Early,19,20,0,380,51.87,32.58
1677,10888,68,30,1,2,16/02/2015,16/03/2015,23/02/2015,Shipped Early,12.5,18,0,225,51.87,19.29
1678,10889,11,65,9,3,16/02/2015,16/03/2015,23/02/2015,Shipped Early,21,40,0,840,280.61,20.71
1679,10889,38,65,9,3,16/02/2015,16/03/2015,23/02/2015,Shipped Early,263.5,40,0,10540,280.61,259.9
1680,10890,17,18,7,1,16/02/2015,16/03/2015,18/02/2015,Shipped Early,39,15,0,585,32.76,22.28
1681,10890,34,18,7,1,16/02/2015,16/03/2015,18/02/2015,Shipped Early,14,10,0,140,32.76,5.33
1682,10890,41,18,7,1,16/02/2015,16/03/2015,18/02/2015,Shipped Early,9.65,14,0,135.1,32.76,5.15
1683,10891,30,44,7,2,17/02/2015,17/03/2015,19/02/2015,Shipped Early,25.89,15,0.05,368.93,20.37,20.37
1684,10892,59,50,4,2,17/02/2015,17/03/2015,19/02/2015,Shipped Early,55,40,0.05,2090,120.27,120.27
1685,10893,8,39,9,2,18/02/2015,18/03/2015,20/02/2015,Shipped Early,40,30,0,1200,77.78,16.96
1686,10893,24,39,9,2,18/02/2015,18/03/2015,20/02/2015,Shipped Early,4.5,10,0,45,77.78,0.64
1687,10893,29,39,9,2,18/02/2015,18/03/2015,20/02/2015,Shipped Early,123.79,24,0,2970.96,77.78,42
1688,10893,30,39,9,2,18/02/2015,18/03/2015,20/02/2015,Shipped Early,25.89,35,0,906.15,77.78,12.81
1689,10893,36,39,9,2,18/02/2015,18/03/2015,20/02/2015,Shipped Early,19,20,0,380,77.78,5.37
1690,10894,13,71,1,1,18/02/2015,18/03/2015,20/02/2015,Shipped Early,6,28,0.05,159.6,116.13,6.73
1691,10894,69,71,1,1,18/02/2015,18/03/2015,20/02/2015,Shipped Early,36,50,0.05,1710,116.13,72.13
1692,10894,75,71,1,1,18/02/2015,18/03/2015,20/02/2015,Shipped Early,7.75,120,0.05,883.5,116.13,37.27
1693,10895,24,20,3,1,18/02/2015,18/03/2015,23/02/2015,Shipped Early,4.5,110,0,495,162.75,12.63
1694,10895,39,20,3,1,18/02/2015,18/03/2015,23/02/2015,Shipped Early,18,45,0,810,162.75,20.66
1695,10895,40,20,3,1,18/02/2015,18/03/2015,23/02/2015,Shipped Early,18.4,91,0,1674.4,162.75,42.72
1696,10895,60,20,3,1,18/02/2015,18/03/2015,23/02/2015,Shipped Early,34,100,0,3400,162.75,86.74
1697,10896,45,50,7,3,19/02/2015,19/03/2015,27/02/2015,Shipped Early,9.5,15,0,142.5,32.45,6.16
1698,10896,56,50,7,3,19/02/2015,19/03/2015,27/02/2015,Shipped Early,38,16,0,608,32.45,26.29
1699,10897,29,37,3,2,19/02/2015,19/03/2015,25/02/2015,Shipped Early,123.79,80,0,9903.2,603.54,551.62
1700,10897,30,37,3,2,19/02/2015,19/03/2015,25/02/2015,Shipped Early,25.89,36,0,932.04,603.54,51.92
1701,10898,13,54,4,2,20/02/2015,20/03/2015,06/03/2015,Shipped Early,6,5,0,30,1.27,1.27
1702,10899,39,46,5,3,20/02/2015,20/03/2015,26/02/2015,Shipped Early,18,8,0.15,122.4,1.21,1.21
1703,10900,70,88,1,2,20/02/2015,20/03/2015,04/03/2015,Shipped Early,15,3,0.25,33.75,1.66,1.66
1704,10901,41,35,4,1,23/02/2015,23/03/2015,26/02/2015,Shipped Early,9.65,30,0,289.5,62.09,19.23
1705,10901,71,35,4,1,23/02/2015,23/03/2015,26/02/2015,Shipped Early,21.5,30,0,645,62.09,42.86
1706,10902,55,24,1,1,23/02/2015,23/03/2015,03/03/2015,Shipped Early,24,30,0.15,612,44.15,31.29
1707,10902,62,24,1,1,23/02/2015,23/03/2015,03/03/2015,Shipped Early,49.3,6,0.15,251.43,44.15,12.86
1708,10903,13,34,3,3,24/02/2015,24/03/2015,04/03/2015,Shipped Early,6,40,0,240,36.71,9.45
1709,10903,65,34,3,3,24/02/2015,24/03/2015,04/03/2015,Shipped Early,21.05,21,0,442.05,36.71,17.41
1710,10903,68,34,3,3,24/02/2015,24/03/2015,04/03/2015,Shipped Early,12.5,20,0,250,36.71,9.85
1711,10904,58,89,3,3,24/02/2015,24/03/2015,27/02/2015,Shipped Early,13.25,15,0,198.75,162.95,16.83
1712,10904,62,89,3,3,24/02/2015,24/03/2015,27/02/2015,Shipped Early,49.3,35,0,1725.5,162.95,146.12
1713,10905,1,88,9,2,24/02/2015,24/03/2015,06/03/2015,Shipped Early,18,20,0.05,342,13.72,13.72
1714,10906,61,91,4,3,25/02/2015,11/03/2015,03/03/2015,Shipped Early,28.5,15,0,427.5,26.29,26.29
1715,10907,75,74,6,3,25/02/2015,25/03/2015,27/02/2015,Shipped Early,7.75,14,0,108.5,9.19,9.19
1716,10908,7,66,4,2,26/02/2015,26/03/2015,06/03/2015,Shipped Early,30,20,0.05,570,32.96,28.33
1717,10908,52,66,4,2,26/02/2015,26/03/2015,06/03/2015,Shipped Early,7,14,0.05,93.1,32.96,4.63
1718,10909,7,70,1,2,26/02/2015,26/03/2015,10/03/2015,Shipped Early,30,12,0,360,53.05,28.5
1719,10909,16,70,1,2,26/02/2015,26/03/2015,10/03/2015,Shipped Early,17.45,15,0,261.75,53.05,20.73
1720,10909,41,70,1,2,26/02/2015,26/03/2015,10/03/2015,Shipped Early,9.65,5,0,48.25,53.05,3.82
1721,10910,19,90,1,3,26/02/2015,26/03/2015,04/03/2015,Shipped Early,9.2,12,0,110.4,38.11,9.29
1722,10910,49,90,1,3,26/02/2015,26/03/2015,04/03/2015,Shipped Early,20,10,0,200,38.11,16.83
1723,10910,61,90,1,3,26/02/2015,26/03/2015,04/03/2015,Shipped Early,28.5,5,0,142.5,38.11,11.99
1724,10911,1,30,3,1,26/02/2015,26/03/2015,05/03/2015,Shipped Early,18,10,0,180,38.19,8.01
1725,10911,17,30,3,1,26/02/2015,26/03/2015,05/03/2015,Shipped Early,39,12,0,468,38.19,20.83
1726,10911,67,30,3,1,26/02/2015,26/03/2015,05/03/2015,Shipped Early,14,15,0,210,38.19,9.35
1727,10912,11,37,2,2,26/02/2015,26/03/2015,18/03/2015,Shipped Early,21,40,0.25,630,580.91,59.02
1728,10912,29,37,2,2,26/02/2015,26/03/2015,18/03/2015,Shipped Early,123.79,60,0.25,5570.55,580.91,521.89
1729,10913,4,62,4,1,26/02/2015,26/03/2015,04/03/2015,Shipped Early,22,30,0.25,495,33.05,21.28
1730,10913,33,62,4,1,26/02/2015,26/03/2015,04/03/2015,Shipped Early,2.5,40,0.25,75,33.05,3.22
1731,10913,58,62,4,1,26/02/2015,26/03/2015,04/03/2015,Shipped Early,13.25,15,0,198.75,33.05,8.54
1732,10914,71,62,6,1,27/02/2015,27/03/2015,02/03/2015,Shipped Early,21.5,25,0,537.5,21.19,21.19
1733,10915,17,80,2,2,27/02/2015,27/03/2015,02/03/2015,Shipped Early,39,10,0,390,3.51,2.54
1734,10915,33,80,2,2,27/02/2015,27/03/2015,02/03/2015,Shipped Early,2.5,30,0,75,3.51,0.49
1735,10915,54,80,2,2,27/02/2015,27/03/2015,02/03/2015,Shipped Early,7.45,10,0,74.5,3.51,0.48
1736,10916,16,64,1,2,27/02/2015,27/03/2015,09/03/2015,Shipped Early,17.45,6,0,104.7,63.77,9.72
1737,10916,32,64,1,2,27/02/2015,27/03/2015,09/03/2015,Shipped Early,32,6,0,192,63.77,17.83
1738,10916,57,64,1,2,27/02/2015,27/03/2015,09/03/2015,Shipped Early,19.5,20,0,390,63.77,36.22
1739,10917,30,69,4,2,02/03/2015,30/03/2015,11/03/2015,Shipped Early,25.89,1,0,25.89,8.29,0.59
1740,10917,60,69,4,2,02/03/2015,30/03/2015,11/03/2015,Shipped Early,34,10,0,340,8.29,7.7
1741,10918,1,10,3,3,02/03/2015,30/03/2015,11/03/2015,Shipped Early,18,60,0.25,810,48.83,27.32
1742,10918,60,10,3,3,02/03/2015,30/03/2015,11/03/2015,Shipped Early,34,25,0.25,637.5,48.83,21.51
1743,10919,16,47,2,2,02/03/2015,30/03/2015,04/03/2015,Shipped Early,17.45,24,0,418.8,19.8,7.39
1744,10919,25,47,2,2,02/03/2015,30/03/2015,04/03/2015,Shipped Early,14,24,0,336,19.8,5.93
1745,10919,40,47,2,2,02/03/2015,30/03/2015,04/03/2015,Shipped Early,18.4,20,0,368,19.8,6.49
1746,10920,50,4,4,2,03/03/2015,31/03/2015,09/03/2015,Shipped Early,16.25,24,0,390,29.61,29.61
1747,10921,35,83,1,1,03/03/2015,14/04/2015,09/03/2015,Shipped Early,18,10,0,180,176.48,16.41
1748,10921,63,83,1,1,03/03/2015,14/04/2015,09/03/2015,Shipped Early,43.9,40,0,1756,176.48,160.07
1749,10922,17,34,5,3,03/03/2015,31/03/2015,05/03/2015,Shipped Early,39,15,0,585,62.74,49.43
1750,10922,24,34,5,3,03/03/2015,31/03/2015,05/03/2015,Shipped Early,4.5,35,0,157.5,62.74,13.31
1751,10923,42,41,7,3,03/03/2015,14/04/2015,13/03/2015,Shipped Early,14,10,0.2,112,68.26,10.21
1752,10923,43,41,7,3,03/03/2015,14/04/2015,13/03/2015,Shipped Early,46,10,0.2,368,68.26,33.55
1753,10923,67,41,7,3,03/03/2015,14/04/2015,13/03/2015,Shipped Early,14,24,0.2,268.8,68.26,24.5
1754,10924,10,5,3,2,04/03/2015,01/04/2015,08/04/2015,Shipping Delayed,31,20,0.1,558,151.52,46.06
1755,10924,28,5,3,2,04/03/2015,01/04/2015,08/04/2015,Shipping Delayed,45.6,30,0.1,1231.2,151.52,101.62
1756,10924,75,5,3,2,04/03/2015,01/04/2015,08/04/2015,Shipping Delayed,7.75,6,0,46.5,151.52,3.84
1757,10925,36,34,3,1,04/03/2015,01/04/2015,13/03/2015,Shipped Early,19,25,0.15,403.75,2.27,1.93
1758,10925,52,34,3,1,04/03/2015,01/04/2015,13/03/2015,Shipped Early,7,12,0.15,71.4,2.27,0.34
1759,10926,11,2,4,3,04/03/2015,01/04/2015,11/03/2015,Shipped Early,21,2,0,42,39.92,3.26
1760,10926,13,2,4,3,04/03/2015,01/04/2015,11/03/2015,Shipped Early,6,10,0,60,39.92,4.66
1761,10926,19,2,4,3,04/03/2015,01/04/2015,11/03/2015,Shipped Early,9.2,7,0,64.4,39.92,5
1762,10926,72,2,4,3,04/03/2015,01/04/2015,11/03/2015,Shipped Early,34.8,10,0,348,39.92,27.01
1763,10927,20,40,4,1,05/03/2015,02/04/2015,08/04/2015,Shipping Delayed,81,5,0,405,19.79,10.02
1764,10927,52,40,4,1,05/03/2015,02/04/2015,08/04/2015,Shipping Delayed,7,5,0,35,19.79,0.87
1765,10927,76,40,4,1,05/03/2015,02/04/2015,08/04/2015,Shipping Delayed,18,20,0,360,19.79,8.91
1766,10928,47,29,1,1,05/03/2015,02/04/2015,18/03/2015,Shipped Early,9.5,5,0,47.5,1.36,0.47
1767,10928,76,29,1,1,05/03/2015,02/04/2015,18/03/2015,Shipped Early,18,5,0,90,1.36,0.89
1768,10929,21,25,6,1,05/03/2015,02/04/2015,12/03/2015,Shipped Early,10,60,0,600,33.93,17.33
1769,10929,75,25,6,1,05/03/2015,02/04/2015,12/03/2015,Shipped Early,7.75,49,0,379.75,33.93,10.97
1770,10929,77,25,6,1,05/03/2015,02/04/2015,12/03/2015,Shipped Early,13,15,0,195,33.93,5.63
1771,10930,21,76,4,3,06/03/2015,17/04/2015,18/03/2015,Shipped Early,10,36,0,360,15.55,2.48
1772,10930,27,76,4,3,06/03/2015,17/04/2015,18/03/2015,Shipped Early,43.9,25,0,1097.5,15.55,7.57
1773,10930,55,76,4,3,06/03/2015,17/04/2015,18/03/2015,Shipped Early,24,25,0.2,480,15.55,3.31
1774,10930,58,76,4,3,06/03/2015,17/04/2015,18/03/2015,Shipped Early,13.25,30,0.2,318,15.55,2.19
1775,10931,13,68,4,2,06/03/2015,20/03/2015,19/03/2015,Shipped Early,6,42,0.15,214.2,13.6,3.65
1776,10931,57,68,4,2,06/03/2015,20/03/2015,19/03/2015,Shipped Early,19.5,30,0,585,13.6,9.95
1777,10932,16,9,8,1,06/03/2015,03/04/2015,24/03/2015,Shipped Early,17.45,30,0.1,471.15,134.64,35.47
1778,10932,62,9,8,1,06/03/2015,03/04/2015,24/03/2015,Shipped Early,49.3,14,0.1,621.18,134.64,46.76
1779,10932,72,9,8,1,06/03/2015,03/04/2015,24/03/2015,Shipped Early,34.8,16,0,556.8,134.64,41.91
1780,10932,75,9,8,1,06/03/2015,03/04/2015,24/03/2015,Shipped Early,7.75,20,0.1,139.5,134.64,10.5
1781,10933,53,38,6,3,06/03/2015,03/04/2015,16/03/2015,Shipped Early,32.8,2,0,65.6,54.15,3.86
1782,10933,61,38,6,3,06/03/2015,03/04/2015,16/03/2015,Shipped Early,28.5,30,0,855,54.15,50.29
1783,10934,6,44,3,3,09/03/2015,06/04/2015,12/03/2015,Shipped Early,25,20,0,500,32.01,32.01
1784,10935,1,88,4,3,09/03/2015,06/04/2015,18/03/2015,Shipped Early,18,21,0,378,47.59,29.04
1785,10935,18,88,4,3,09/03/2015,06/04/2015,18/03/2015,Shipped Early,62.5,4,0.25,187.5,47.59,14.4
1786,10935,23,88,4,3,09/03/2015,06/04/2015,18/03/2015,Shipped Early,9,8,0.25,54,47.59,4.15
1787,10936,36,32,3,2,09/03/2015,06/04/2015,18/03/2015,Shipped Early,19,30,0.2,456,33.68,33.68
1788,10937,28,12,7,3,10/03/2015,24/03/2015,13/03/2015,Shipped Early,45.6,8,0,364.8,31.51,17.83
1789,10937,34,12,7,3,10/03/2015,24/03/2015,13/03/2015,Shipped Early,14,20,0,280,31.51,13.68
1790,10938,13,63,3,2,10/03/2015,07/04/2015,16/03/2015,Shipped Early,6,20,0.25,90,31.89,1.05
1791,10938,43,63,3,2,10/03/2015,07/04/2015,16/03/2015,Shipped Early,46,24,0.25,828,31.89,9.67
1792,10938,60,63,3,2,10/03/2015,07/04/2015,16/03/2015,Shipped Early,34,49,0.25,1249.5,31.89,14.59
1793,10938,71,63,3,2,10/03/2015,07/04/2015,16/03/2015,Shipped Early,21.5,35,0.25,564.38,31.89,6.59
1794,10939,2,49,2,2,10/03/2015,07/04/2015,13/03/2015,Shipped Early,19,10,0.15,161.5,76.33,19.34
1795,10939,67,49,2,2,10/03/2015,07/04/2015,13/03/2015,Shipped Early,14,40,0.15,476,76.33,56.99
1796,10940,7,9,8,3,11/03/2015,08/04/2015,23/03/2015,Shipped Early,30,8,0,240,19.77,13.18
1797,10940,13,9,8,3,11/03/2015,08/04/2015,23/03/2015,Shipped Early,6,20,0,120,19.77,6.59
1798,10941,31,71,7,2,11/03/2015,08/04/2015,20/03/2015,Shipped Early,12.5,44,0.25,412.5,400.81,41.21
1799,10941,62,71,7,2,11/03/2015,08/04/2015,20/03/2015,Shipped Early,49.3,30,0.25,1109.25,400.81,110.82
1800,10941,68,71,7,2,11/03/2015,08/04/2015,20/03/2015,Shipped Early,12.5,80,0.25,750,400.81,74.93
1801,10941,72,71,7,2,11/03/2015,08/04/2015,20/03/2015,Shipped Early,34.8,50,0,1740,400.81,173.84
1802,10942,49,66,9,3,11/03/2015,08/04/2015,18/03/2015,Shipped Early,20,28,0,560,17.95,17.95
1803,10943,13,11,4,2,11/03/2015,08/04/2015,19/03/2015,Shipped Early,6,15,0,90,2.17,0.27
1804,10943,22,11,4,2,11/03/2015,08/04/2015,19/03/2015,Shipped Early,21,21,0,441,2.17,1.35
1805,10943,46,11,4,2,11/03/2015,08/04/2015,19/03/2015,Shipped Early,12,15,0,180,2.17,0.55
1806,10944,11,10,6,3,12/03/2015,26/03/2015,13/03/2015,Shipped Early,21,5,0.25,78.75,52.92,4.06
1807,10944,44,10,6,3,12/03/2015,26/03/2015,13/03/2015,Shipped Early,19.45,18,0.25,262.58,52.92,13.55
1808,10944,56,10,6,3,12/03/2015,26/03/2015,13/03/2015,Shipped Early,38,18,0,684,52.92,35.3
1809,10945,13,52,4,1,12/03/2015,09/04/2015,18/03/2015,Shipped Early,6,20,0,120,10.22,5.01
1810,10945,31,52,4,1,12/03/2015,09/04/2015,18/03/2015,Shipped Early,12.5,10,0,125,10.22,5.21
1811,10946,10,83,1,2,12/03/2015,09/04/2015,19/03/2015,Shipped Early,31,25,0,775,27.2,14.98
1812,10946,24,83,1,2,12/03/2015,09/04/2015,19/03/2015,Shipped Early,4.5,25,0,112.5,27.2,2.17
1813,10946,77,83,1,2,12/03/2015,09/04/2015,19/03/2015,Shipped Early,13,40,0,520,27.2,10.05
1814,10947,59,11,3,2,13/03/2015,10/04/2015,16/03/2015,Shipped Early,55,4,0,220,3.26,3.26
1815,10948,50,30,3,3,13/03/2015,10/04/2015,19/03/2015,Shipped Early,16.25,9,0,146.25,23.39,1.45
1816,10948,51,30,3,3,13/03/2015,10/04/2015,19/03/2015,Shipped Early,53,40,0,2120,23.39,20.99
1817,10948,55,30,3,3,13/03/2015,10/04/2015,19/03/2015,Shipped Early,24,4,0,96,23.39,0.95
1818,10949,6,10,2,3,13/03/2015,10/04/2015,17/03/2015,Shipped Early,25,12,0,300,74.44,5.05
1819,10949,10,10,2,3,13/03/2015,10/04/2015,17/03/2015,Shipped Early,31,30,0,930,74.44,15.66
